Categorie,Tag,Sous categorie,Question,Réponse,Article_reference
droit_travail,greve,Sanctions,Est-il permis d’occuper les lieux de travail durant une grève ?,"Non, l'occupation des lieux de travail ou de leurs abords immédiats pendant une grève est interdite sous peine de sanctions pénales.","Article 386, Code de travail"
droit_travail,greve,Définition,Qu'est-ce qu'un lock-out ?,Le lock-out est une décision de l'employeur interdisant aux salariés l'accès à l'entreprise à l'occasion d'un conflit collectif de travail.,"Article 387, Code de travail"
droit_travail,greve,Procédures,Peut-on faire une grève ou un lock-out avant épuisement des procédures de conciliation ?,"Non, toute grève ou lock-out avant l'épuisement des procédures de conciliation et d'arbitrage est interdite, sauf pour les grèves nationales.","Article 388, Code de travail"
droit_travail,greve,Sanctions,Quelles sont les sanctions en cas de grève ou lock-out illégal ?,"Les travailleurs perdent leur droit à l'indemnité de préavis, et les employeurs doivent payer les journées perdues. Les employeurs peuvent également faire face à d'autres sanctions.","Article 389, Code de travail"
droit_travail,greve,Légalité,Quand une grève ou un lock-out est-il considéré légal ?,Une grève ou un lock-out déclenché après notification du refus de la sentence du conseil d’arbitrage est légal et n'entraîne pas les conséquences prévues à l'article 389.,"Article 390, Code de travail"
droit_travail,inspecteur_travail,Définition,Quelles sont les missions de l'inspection du travail ?,"L'inspection du travail, sous l'autorité du ministre chargé du travail, s'occupe des conditions des travailleurs, des rapports professionnels, et veille à l'application de la législation sociale.","Article 391, Code de travail"
droit_travail,inspecteur_travail,Moyens,Quelles ressources l'État doit-il fournir à l'inspection du travail ?,L'État doit mettre à la disposition de l'inspection du travail les moyens en personnel et en matériel nécessaires à son bon fonctionnement.,"Article 392, Code de travail"
droit_travail,inspecteur_travail,Serment,Quel serment les inspecteurs du travail prêtent-ils avant d'entrer en fonction ?,"Avant d'entrer en fonction, les inspecteurs du travail prêtent serment devant la cour d'appel de bien remplir leur mission et de garder le secret sur les procédés d'exploitation dont ils prennent connaissance.","Article 393, Code de travail"
droit_travail,inspecteur_travail,Confidentialité,Les inspecteurs du travail doivent-ils garder la confidentialité de leurs sources ?,"Oui, ils doivent garder la confidentialité de leurs sources concernant les défauts ou infractions signalés, sous réserve des exceptions légales ou réglementaires.","Article 394, Code de travail"
droit_travail,inspecteur_travail,Pouvoirs,Quels sont les pouvoirs des inspecteurs du travail en cas d'infractions ?,"Ils peuvent constater les infractions par procès-verbal, ordonner des mesures immédiates en cas de danger imminent, et fixer les amendes pour contraventions de simple police.","Articles 395-396, Code de travail"
droit_travail,inspecteur_travail,Accès,Les inspecteurs peuvent-ils pénétrer dans les entreprises sans avertissement ?,"Oui, ils peuvent pénétrer librement, sans avertissement, à toute heure du jour ou de la nuit dans tout établissement soumis à leur contrôle.","Article 397, Code de travail"
droit_travail,inspecteur_travail,Consultation,Qui peut assister les inspecteurs du travail pour des avis techniques ?,"Les inspecteurs peuvent requérir les avis de médecins et techniciens pour les questions d'hygiène et de sécurité, lesquels sont soumis au secret professionnel.","Article 397, Code de travail"
droit_travail,inspecteur_travail,Domicile privé,Les inspecteurs peuvent-ils entrer dans le domicile privé d'un exploitant agricole ?,"Les inspecteurs du travail ne peuvent pénétrer dans le domicile privé d’un exploitant agricole qu’avec son accord ou une autorisation spéciale, sauf si ce domicile se confond avec l’établissement.","Article 398, Code de travail"
droit_travail,inspecteur_travail,Suppléance,Qui remplace l'inspecteur du travail en cas d'absence ?,"En cas d’absence de l'inspecteur ou du contrôleur du travail, le chef de circonscription administrative le supplée et peut constater les infractions par rapport écrit.","Article 403, Code de travail"
droit_travail,inspecteur_travail,Présence,L'inspecteur du travail doit-il informer l'employeur de sa présence lors d'une inspection ?,L'inspecteur du travail doit informer l'employeur ou son représentant de sa présence sauf si cette information risque de compromettre l’efficacité du contrôle.,"Article 399, Code de travail"
droit_travail,inspecteur_travail,Rôle,Quel est le rôle des contrôleurs du travail dans les inspections ?,"Les contrôleurs du travail assistent les inspecteurs du travail, peuvent constater les infractions par procès-verbal, et prêtent le même serment que les inspecteurs.","Article 400, Code de travail"
droit_travail,inspecteur_travail,Mines et carrières,Quel est le rôle des fonctionnaires dans les mines et carrières ?,Les fonctionnaires chargés du contrôle technique des mines et carrières veillent à la sécurité des travailleurs et peuvent appliquer les règlements dans ce domaine.,"Article 401, Code de travail"
droit_travail,inspecteur_travail,Procès-verbal exécutoire,Dans quel cas l'inspecteur du travail peut-il dresser un procès-verbal exécutoire ?,"Lorsque les éléments du litige ne sont pas contestés et concernent les salaires, congés payés ou primes d'ancienneté.","Article 325, Code du Travail"
droit_travail,inspecteur_travail,Action en justice,Que faire en cas d'absence de règlement amiable ?,"L’action en justice est introduite par déclaration écrite ou verbale au greffe du tribunal du travail, avec production d'une copie conforme du procès-verbal de non conciliation.","Article 327, Code du Travail"
droit_travail,inspecteur_travail,Travail civil,Comment est contrôlée la main-d'œuvre civile dans les établissements militaires ?,Le contrôle du travail et de la sécurité sociale dans les établissements militaires employant de la main-d'œuvre civile est assuré par des fonctionnaires désignés par le ministère de la défense.,"Article 402, Code de travail"
droit_travail,inspecteur_travail,Infraction,Les officiers de police judiciaire peuvent-ils intervenir en matière de droit du travail ?,Les prérogatives des inspecteurs du travail ne portent pas atteinte aux pouvoirs des officiers de police judiciaire en matière de constatation et poursuite des infractions de droit commun.,"Article 404, Code de travail"
droit_travail,commission_consultative,Composition,Quelle est la composition de la commission consultative du travail ?,La commission est présidée par le ministre chargé du travail ou son représentant et est composée d’un nombre égal d’employeurs et de travailleurs désignés.,"Article 405, Code de travail"
droit_travail,commission_consultative,Désignation,Comment sont désignés les membres de la commission consultative du travail ?,"Les représentants des employeurs et des travailleurs sont désignés par les organisations les plus représentatives ou, en cas de carence, par le ministre.","Article 405, Code de travail"
droit_travail,commission_consultative,Fonctionnement,Quelles sont les modalités de fonctionnement de la commission consultative du travail ?,"Les modalités de fonctionnement, le nombre, la désignation des membres, la durée de mandat et les indemnités sont fixés par décret en conseil des ministres.","Article 406, Code de travail"
droit_travail,commission_consultative,Consultation,Qui peut être consulté par la commission consultative du travail ?,"Le président de la commission peut consulter toute personne qualifiée en matière économique, médicale, sociale, de son propre chef ou sur décision majoritaire.","Article 407, Code de travail"
droit_travail,commission_consultative,Compétence,Quelles sont les questions sur lesquelles la commission peut être consultée ?,"La commission peut être consultée sur toutes les questions liées au travail, à la main-d'œuvre, à la sécurité sociale, et sur les conventions collectives.","Article 408, Code de travail"
droit_travail,commission_consultative,Consultation élargie,Qui est consulté lors de questions économiques ou juridiques ?,"La commission s'adjoint des représentants des ministres des finances, de la justice, ainsi qu’un inspecteur du travail pour traiter certaines questions.","Article 409, Code de travail"
droit_travail,ouverture_entreprise,Ouverture d'entreprise,Quelles sont les obligations pour ouvrir une entreprise ?,Toute personne souhaitant ouvrir une entreprise doit faire une déclaration à l’inspection du travail ou au Centre de Formalités des Entreprises.,"Article 412, Code du travail"
droit_travail,ouverture_entreprise,Modifications d'entreprise,Quelles modifications doivent être déclarées  pour ouvrir une entreprise ??,"Toute modification importante (fermeture, transfert, changement de destination, mutation) doit être déclarée aux autorités compétentes.","Article 412, Code du travail"
