Categorie,Tag,Sous categorie,Question,Réponse,Article_reference
Droit du travail,securite_sante,Temps de travail,Comment est considéré le temps passé lors des visites médicales et examens complémentaires ?,Le temps passé pour les visites médicales et les examens complémentaires est considéré comme temps de travail effectif.,"Article 261, Code du Travail"
Droit du travail,securite_sante,Test de dépistage,Le test de dépistage du VIH peut-il être exigé lors des visites médicales ?,"Le test de dépistage du VIH ne peut en aucun cas être exigé lors des visites médicales, mais le dépistage volontaire et anonyme est encouragé.","Article 261, Code du Travail"
Droit du travail,securite_sante,Frais,Qui prend en charge les frais des visites médicales et examens complémentaires ?,Les frais des visites médicales et des examens complémentaires jugés utiles pour statuer sur l'aptitude médicale du travailleur sont à la charge de l'employeur.,"Article 261, Code du Travail"
Droit du travail,securite_sante,Inaptitude,Que doit faire l'employeur lorsqu'un travailleur ne peut plus occuper son poste pour des raisons médicales ?,"L'employeur doit tout mettre en œuvre pour affecter le travailleur à un autre poste compatible avec son état de santé, ou à défaut, il est licencié avec paiement des droits.","Article 263, Code du Travail"
Droit du travail,securite_sante,Organisation des services,"Comment sont fixés l'organisation, le fonctionnement et les moyens d'action des services de santé au travail ?",Ils sont fixés par acte réglementaire conjoint des ministres chargés du travail et de la santé après avis du comité technique national consultatif de sécurité et santé au travail.,"Article 264, Code du Travail"
Droit du travail,securite_sante,Inspection,Quel rôle joue l'inspecteur du travail dans le contrôle des dispositions en matière de sécurité et santé au travail ?,L'inspecteur du travail contrôle le respect par l'employeur des dispositions en matière de sécurité et santé au travail.,"Article 265, Code du Travail"
Droit du travail,securite_sante,Mise en demeure,Que se passe-t-il lorsque l'inspecteur du travail constate une infraction aux normes de sécurité et santé au travail ?,"L'inspecteur met en demeure l'employeur de se conformer aux normes. La mise en demeure est immédiatement exécutoire, mais un recours administratif peut être introduit.","Article 266, Code du Travail"
Droit du travail,securite_sante,Mise en demeure,Comment l'inspecteur du travail procède-t-il pour notifier la mise en demeure à l'employeur ?,"La mise en demeure est faite par écrit, soit sur le registre de l'employeur, soit par lettre recommandée ou par tout autre moyen utile.","Article 267, Code du Travail"
Droit du travail,securite_sante,Délai de conformité,Quel est le délai minimum fixé par l'inspecteur pour que les infractions ou dangers constatés disparaissent ?,"Le délai minimum est de quatre jours francs, sauf en cas d'extrême urgence où un délai plus court peut être fixé.","Article 267, Code du Travail"
Droit du travail,securite_sante,Inspection médicale,Quelle est la mission de l'inspection médicale du travail ?,"L'inspection médicale du travail participe à l'élaboration des textes sur la sécurité et santé au travail, contrôle l'application des législations, conseille et constate les infractions.","Article 269, Code du Travail"
Droit du travail,securite_sante,Comité national,Qu'est-ce que le comité technique national consultatif de sécurité et santé au travail ?,"Il est un comité consultatif auprès du ministère du travail, chargé d'étudier et émettre des avis et suggestions sur la réglementation de la sécurité au travail.","Article 410, Code de travail"
Droit du travail,securite_sante,Compétence,Quelles sont les responsabilités du comité national consultatif de sécurité au travail ?,Le comité émet des avis sur la réglementation et l'application de la politique nationale de prévention des risques professionnels.,"Article 411, Code de travail"
Droit du travail,securite_sante,Organisation inspection,Comment est organisée l'inspection médicale du travail ?,L'organisation et le fonctionnement de l'inspection médicale du travail sont déterminés par décret en conseil des ministres après avis du comité technique national consultatif.,"Article 271, Code du Travail"
Droit du travail,service_social,Service social,À partir de combien de travailleurs est-il obligatoire de créer un service social dans une entreprise ?,Un service social doit être institué dans les établissements occupant plus de deux cents travailleurs.,"Article 272, Code du Travail"
Droit du travail,service_social,Mission du service social,Quel est le rôle principal du service social d’entreprise ?,Le service social d’entreprise a pour mission de contribuer à l’amélioration des conditions de travail et au bien-être des travailleurs dans l’entreprise.,"Article 273, Code du Travail"
Droit du travail,service_social,Bénéficiaires,Qui bénéficie du service social d’entreprise ?,Le service social d’entreprise est organisé au profit des travailleurs et de leurs familles.,"Article 273, Code du Travail"
Droit du travail,service_social,Organisation du service,Comment sont définies les attributions et l’organisation du service social d’entreprise ?,"Les attributions, l’organisation, le fonctionnement et les moyens d’action du service social sont fixés par un acte réglementaire conjoint.","Article 274, Code du Travail"
Droit du travail,syndicat_professionnel,Liberté de constitution,Qui peut constituer des syndicats professionnels au Burkina Faso ?,Les travailleurs et les employeurs peuvent constituer librement des syndicats professionnels regroupant des personnes exerçant la même profession ou métiers similaires.,"Article 275, Code du Travail"
Droit du travail,syndicat_professionnel,Promotion des intérêts,Quel est l'objet principal des syndicats professionnels ?,"Les syndicats professionnels ont pour objet la promotion et la défense des intérêts matériels, moraux et professionnels de leurs membres.","Article 276, Code du Travail"
Droit du travail,syndicat_professionnel,Liberté d'adhésion,Qui peut adhérer à un syndicat professionnel ?,Tout travailleur ou employeur peut adhérer librement à un syndicat de son choix dans le cadre de sa profession.,"Article 277, Code du Travail"
Droit du travail,syndicat_professionnel,Statuts et administration,Que doivent faire les fondateurs d’un syndicat professionnel lors de sa création ?,Les fondateurs doivent déposer les statuts et les noms de ceux chargés de son administration au siège de la circonscription administrative ou au ministère chargé des libertés publiques.,"Article 278, Code du Travail"
Droit du travail,syndicat_professionnel,Changement des statuts,Que doit-on faire en cas de modification des statuts d’un syndicat professionnel ?,Les modifications doivent être portées à la connaissance des mêmes autorités dans les mêmes conditions que le dépôt initial des statuts.,"Article 279, Code du Travail"
Droit du travail,syndicat_professionnel,Pièces à fournir,Quelles pièces doivent accompagner la déclaration d'un syndicat professionnel ?,"La déclaration doit être accompagnée d'une demande écrite signée par au moins deux fondateurs, de trois exemplaires des statuts, du règlement intérieur, et d'autres documents légalisés.","Article 280, Code du Travail"
Droit du travail,syndicat_professionnel,Nationalité des membres,Quelles sont les conditions de nationalité pour les membres chargés de l'administration d'un syndicat ?,Les membres doivent être de nationalité burkinabé ou ressortissants d'un État ayant des accords de réciprocité en matière de droit syndical.,"Article 281, Code du Travail"
Droit du travail,syndicat_professionnel,Protection contre licenciement,Quelle protection bénéficie aux membres chargés de l'administration d’un syndicat ?,Ils bénéficient de la protection accordée aux délégués du personnel contre les licenciements et mutations arbitraires.,"Article 282, Code du Travail"
Droit du travail,syndicat_professionnel,Adhésion des enfants,À partir de quel âge les enfants peuvent-ils adhérer à un syndicat professionnel ?,"Les enfants âgés d'au moins seize ans peuvent adhérer aux syndicats, sauf opposition de leur père, mère ou tuteur.","Article 283, Code du Travail"
Droit du travail,syndicat_professionnel,Adhésion après cessation,Que se passe-t-il pour les travailleurs ou employeurs ayant cessé leur activité professionnelle ?,Ils peuvent continuer à faire partie d’un syndicat professionnel s'ils ont exercé leur fonction durant au moins un an.,"Article 284, Code du Travail"
